x1,x2,x3,y
-1.0575938518723067,-0.143934721685943,-1.245903355036717,1
-0.6422802461547684,1.382140500398329,0.07145846860003714,0
0.8420846107538518,2.4004577109251835,-0.11085434316274596,0
-0.0034658141236699118,0.725551339717458,-0.007954392908617814,0
-0.6074443923956399,1.1462930838093564,-1.3380077570867448,0
-0.6907242346487927,0.26316658124280407,0.8280330112467288,0
1.1800378335639556,1.578368986043337,-0.5017788764353742,0
0.37746175892375683,0.08970459340401608,-0.8198051198589001,1
0.16162562725948199,1.28853367725805,0.19061271089683052,0
-0.9964524558104481,-0.21115499371530122,-0.4023291646862346,1
0.06580410599093754,-1.2188998247629939,0.5693092440061035,1
-0.6584597927031769,1.3888254501066237,-0.3381183120266671,0
-0.8779462360979583,-0.7873135854178397,2.241051975428317,1
0.36929413833754,1.3509262006658616,-1.798368668238017,0
-0.2960411141307623,0.47963056567443113,-0.9328245020426876,0
0.2126030449476381,-0.4693295981732318,-0.7240569534222929,1
-0.0296429838265795,-1.3389071689624892,0.7856509480678765,1
0.06544004524564237,-0.7011223085470839,-1.4578005029683851,1
1.128135915132469,0.47920236847520553,0.24330328962071193,0
-0.012495990403133258,0.12753237548432708,-1.2618069627691906,1
-0.13788617817159518,0.7919130641870562,-0.0880616216402036,0
-0.45250767359954136,0.5243540934078375,1.49955569736221,0
0.40158672024888714,0.0042097250456191474,0.4015716636382001,0
1.11817226188176,0.9497762902521636,-0.6698374917169768,0
3.0208064012456894,0.6207339298527194,-1.5428898980993433,0
-0.9571812862925103,-0.6892348171548993,0.1859760251565892,1
-0.08913579122654226,0.1144852348201945,-0.32240024536194983,0
0.16617890725710913,0.5934781041053511,-0.3922881998942688,0
1.0694491700919593,1.0511036824799893,-0.20293954302984787,0
-0.21689710150690655,1.000680978446135,0.10053855391497593,0
-1.514846654457636,0.4559363723094713,1.5423051822590463,0
-0.40787785329105625,-0.1907796522822306,-0.3430845934623567,1
-1.486529816450843,-0.8691255576396288,0.7567412217837414,1
-0.12568198743132486,-0.05544215951658533,-0.9497422740195178,1
-0.9012597521447105,-1.6056374218860427,-1.187906037676488,1
-2.0145262324684188,-0.8406660833164542,-1.0889903936687493,1
-0.03428912618511685,0.16722842844991317,0.27880774812833814,0
-0.29184858296025,-0.6228803251807247,-0.9965941982019203,1
1.9472085769988157,-1.7554849815020488,-1.3713985984662007,1
0.15806397385915624,-0.8983702043277155,-1.4922404768638486,1
-0.3044611294549763,1.6472923264675061,0.46704718527665917,0
-1.200821265299988,-0.04580054983696564,-2.105851358698024,1
0.6150652019793555,-0.41228701689712205,-0.2983947441601835,1
-0.8185758094741633,-1.0470565118672643,2.9498812830292764,1
1.1488034205815418,0.4872674594536564,-0.06656594134159527,0
0.20892479487440063,-0.5959480672793795,-1.1595029094321683,1
-0.9829055552299033,-0.13172681603625958,-0.5930420453257698,1
0.3229874475409611,1.478900411684038,1.2670212162482999,0
-0.8184379801268808,0.3958607839912634,1.268234085184954,0
1.9065683436285579,0.9668797568167053,0.6365721236486498,0
0.1889925742918053,0.024027759258650708,-0.3200188118125949,0
-0.4639330814986591,0.08553590789460584,0.20856673933412892,1
0.41216455302461963,0.5377283360858469,-0.7817602626485387,0
0.9680751759724555,-1.8499889996590266,0.48236607070476806,1
0.03858021331194646,-1.003654890169169,-0.679944813395566,1
1.343432495277834,0.9535125923478047,1.1932270651831167,0
0.36281374430937197,-0.15512437608793536,-0.28706088535184704,1
-0.5568490523293086,1.3035001839823137,-1.2049049757335748,0
1.124244653548777,-1.6401951907460408,-1.0871032720572191,1
-1.4835203653043516,0.42299067313411487,0.8378976631370642,0
